"Order.ID","Coupon_Details","Customer.ID","Order.Date","Billing.Suburb","Billing.State","Billing.Zip","ProductID","ProductQty","ProductSKU","ProductName","ProductWeight","ProductUnitPrice","ProductTotalPrice","ProductDetail_1","ProductDetail_2","ProductDetail_3","ProductDetail_4","ProductDetail_5","ProductDetail_6","ProductDetail_7","ProductDetail_8","ProductDetail_9","ProductDetail_10","ProductDetail_11","ProductDetail_12","ProductDetail_13","ProductDetail_14","ProductDetail_15"
139,"",8,"8/7/2021","Evansville","IN","47711",265,2,"","Italian Dinner Box",16,5.62,11.24,"Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
139,"",8,"8/7/2021","Evansville","IN","47711",272,2,"","Mexican Dinner Box",16,9.07,18.14,"8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
139,"",8,"8/7/2021","Evansville","IN","47711",289,1,"","Grain / Bean Box",144,6.16,6.16,"Brown Lentils - Dry: Included","Garbanzo Beans - Dry: Included","Pinto Beans - Dry: Included","Kidney Beans - Dry: Included","White Beans - Dry - 1 lb.: Included","Quinoa - 1 lb.: Included","Cous-Cous - 1 lb.: Included","Brown Rice - 1 lb.: Included","Barley - 1 lb.: Included",NA,NA,NA,NA,NA,NA
139,"",8,"8/7/2021","Evansville","IN","47711",299,1,"","Flavor Box",60,7.82,7.82,"Olive Oil (EVOO) - 12 oz.: Included","Balsamic Vinegar - 5 oz.: Included","Apple Cider Vinegar - 5 oz.: Included","Maple Syrup - 14 oz.: Included","Soy Sauce - 5 oz.: Included","Basil Leaf - 1 oz: Included","Ground Cumin - 1 oz.: Included","Smoked Paprika - 1 oz.: Included","Curry Powder - 1 oz.: Included","Oregano Leaf Mexican - 1 oz.: Included","Dill Weed - 1 oz.: Included",NA,NA,NA,NA
196,"",8,"10/8/2021","Evansville","IN","47711",243,1,"","Dairy / Egg Box",10,9.12,9.12,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
196,"",8,"10/8/2021","Evansville","IN","47711",255,1,"","Fresh Fruit Box",10,10.98,10.98,"1 lb. Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
196,"",8,"10/8/2021","Evansville","IN","47711",265,1,"","Italian Dinner Box",16,5.62,5.62,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef patties: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
264,"",8,"5/10/2021","Evansville","IN","47711",258,2,"","Meat Box",10,16.16,32.32,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey patties","frozen: Included","1 lb. Ground Beef patties","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included","1 lb. Beef Roast","frozen: Included"
264,"",8,"5/10/2021","Evansville","IN","47711",265,1,"","Italian Dinner Box",16,6.18,6.18,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef patties: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
310,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 20.00",8,"2/11/2021","Evansville","IN","47711",243,1,"","Dairy / Egg Box",10,10.03,10.03,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
310,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 20.00",8,"2/11/2021","Evansville","IN","47711",272,1,"","Mexican Dinner Box",16,9.97,9.97,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
316,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 19.48",8,"4/11/2021","Evansville","IN","47711",306,1,"","Holiday Dinner Box",5,19.48,19.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 36.15",8,"14/12/2021","Evansville","IN","47711",243,1,"","Dairy / Egg Box",10,10.03,10.03,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
389,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 36.15",8,"14/12/2021","Evansville","IN","47711",265,1,"","Italian Dinner Box",16,6.18,6.18,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
389,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 36.15",8,"14/12/2021","Evansville","IN","47711",272,2,"","Mexican Dinner Box",16,9.97,19.94,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
430,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 12.86",8,"25/01/2022","Evansville","IN","47711",265,2,"","Italian Dinner Box",16,6.43,12.86,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
519,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 40.31",8,"8/3/2022","Evansville","IN","47711",258,1,"","Meat Box",10,16.4,16.4,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
519,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 40.31",8,"8/3/2022","Evansville","IN","47711",265,2,"","Italian Dinner Box",16,6.75,13.5,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
519,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 40.31",8,"8/3/2022","Evansville","IN","47711",272,1,"","Mexican Dinner Box",16,10.41,10.41,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
586,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 46.30",8,"5/4/2022","Evansville","IN","47711",258,2,"","Meat Box",10,16.4,32.8,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
586,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 46.30",8,"5/4/2022","Evansville","IN","47711",265,2,"","Italian Dinner Box",16,6.75,13.5,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
743,"",8,"14/06/2022","Evansville","IN","47711",243,1,"","Dairy / Egg Bag",10,10.53,10.53,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
743,"",8,"14/06/2022","Evansville","IN","47711",258,1,"","Meat Bag",10,17.1,17.1,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
743,"",8,"14/06/2022","Evansville","IN","47711",265,2,"","Italian Dinner Bag",16,7.01,14.02,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
855,"",8,"26/07/2022","Evansville","IN","47711",265,2,"","Italian Dinner Bag",16,9.21,18.42,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
855,"",8,"26/07/2022","Evansville","IN","47711",299,1,"","Flavor Bag",60,10,10,"12 oz. Olive Oil: Included","5 oz. Balsamic Vinegar: Included","5 oz. Apple Cider Vinegar: Included","8 oz. Maple Syrup: Included","5 oz. Soy Sauce: Included","1 oz. Basil Leaf: Included","1 oz. Ground Cumin: Included","1 oz. Smoked Paprika: Included","1 oz. Curry Powder: Included","1 oz. Oregano Leaf Mexican: Included","1 oz. Dill Weed: Included","1 oz. Garlic Powder: Included","1 oz. Onion Powder: Included",NA,NA
965,"",8,"23/08/2022","Evansville","IN","47711",243,1,"","Dairy / Egg Bag",10,12.06,12.06,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
965,"",8,"23/08/2022","Evansville","IN","47711",258,1,"","Meat Bag",10,19.1,19.1,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
965,"",8,"23/08/2022","Evansville","IN","47711",265,2,"","Italian Dinner Bag",16,9.21,18.42,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1013,"",8,"6/9/2022","Evansville","IN","47711",258,1,"","Meat Bag",10,19.1,19.1,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1013,"",8,"6/9/2022","Evansville","IN","47711",265,2,"","Italian Dinner Bag",16,9.21,18.42,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1211,"",8,"1/11/2022","Evansville","IN","47711",265,2,"","Italian Dinner Bag",16,9.21,18.42,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
1304,"",8,"29/11/2022","Evansville","IN","47711",265,3,"","Italian Dinner Bag",16,9.21,27.63,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
119,"",9,"25/06/2021","Newburgh","IN","47630",241,1,"","Breakfast Box",10,11.96,11.96,"Choice of milk: Gallon 2% Milk","Colby and Monterey Jack Cheese","8 oz. Block: Included","One Dozen Eggs: Included","Stick Butter: Included","One Pound Bisquick Baking Mix: Included","One Pound Frozen Blueberries: Included","One Pound Cheerios Cereal: Included","One Pound Rolled Oats: Included",NA,NA,NA,NA,NA,NA
119,"",9,"25/06/2021","Newburgh","IN","47630",248,1,"","Fresh Vegetable Box",10,7.87,7.87,"Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
119,"",9,"25/06/2021","Newburgh","IN","47630",255,1,"","Fresh Fruit Box",10,10.98,10.98,"Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
119,"",9,"25/06/2021","Newburgh","IN","47630",265,1,"","Italian Dinner Box",16,5.62,5.62,"Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
119,"",9,"25/06/2021","Newburgh","IN","47630",272,1,"","Mexican Dinner Box",16,9.07,9.07,"8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
179,"",9,"2/8/2021","Newburgh","IN","47630",241,1,"","Breakfast Box",10,11.96,11.96,"Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
179,"",9,"2/8/2021","Newburgh","IN","47630",255,1,"","Fresh Fruit Box",10,10.98,10.98,"1 lb. Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
179,"",9,"2/8/2021","Newburgh","IN","47630",258,1,"","Meat Box",10,14.69,14.69,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey patties","frozen: Included","1 lb. Ground Beef patties","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included","1 lb. Beef Roast","frozen: Included"
231,"",9,"7/9/2021","Newburgh","IN","47630",243,1,"","Dairy / Egg Box",10,10.03,10.03,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
231,"",9,"7/9/2021","Newburgh","IN","47630",258,1,"","Meat Box",10,16.16,16.16,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey patties","frozen: Included","1 lb. Ground Beef patties","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included","1 lb. Beef Roast","frozen: Included"
231,"",9,"7/9/2021","Newburgh","IN","47630",265,1,"","Italian Dinner Box",16,6.18,6.18,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef patties: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
231,"",9,"7/9/2021","Newburgh","IN","47630",272,1,"","Mexican Dinner Box",16,9.97,9.97,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey patties: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
101,"",11,"23/06/2021","richland ","IN","47634",241,1,"","Breakfast Box",10,11.96,11.96,"Choice of milk: Gallon 2% Milk","Colby and Monterey Jack Cheese","8 oz. Block: Included","One Dozen Eggs: Included","Stick Butter: Included","One Pound Bisquick Baking Mix: Included","One Pound Frozen Blueberries: Included","One Pound Cheerios Cereal: Included","One Pound Rolled Oats: Included",NA,NA,NA,NA,NA,NA
101,"",11,"23/06/2021","richland ","IN","47634",243,1,"","Dairy / Egg Box",10,9.12,9.12,"Choice of milk: Gallon 2% Milk","32 oz. Plain Yogurt: Included","One Pound Unsalted Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","One Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
101,"",11,"23/06/2021","richland ","IN","47634",248,1,"","Fresh Vegetable Box",10,7.87,7.87,"Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
101,"",11,"23/06/2021","richland ","IN","47634",255,1,"","Fresh Fruit Box",10,10.98,10.98,"Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
101,"",11,"23/06/2021","richland ","IN","47634",258,1,"","Meat Box",10,14.69,14.69,"Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
